timestamp,machine_name,energy_consumption_kwh,temperature_celsius,humidity_percent,production_rate,operating_status,weather_condition,energy_cost_per_kwh,downtime_minutes,load_factor,maintenance_alert
2023-01-11 02:00:00,Conveyor Belt,13.44,27.1,44.3,81,Operational,Snow,0.157,0,0.63,0
2023-01-11 03:00:00,Conveyor Belt,18.39,29.5,75.8,153,Maintenance,Cloudy,0.185,0,0.0,0
2023-01-11 04:00:00,Conveyor Belt,22.78,29.0,69.6,162,Operational,Clear,0.17,0,0.84,0
2023-01-11 05:00:00,Conveyor Belt,8.5,17.8,72.7,160,Idle,Snow,0.188,0,0.0,0
2023-01-11 06:00:00,Conveyor Belt,14.89,29.2,22.0,73,Operational,Clear,0.113,0,0.67,0
2023-01-11 07:00:00,Conveyor Belt,18.63,23.5,31.3,118,Operational,Rain,0.183,0,0.75,0
2023-01-11 08:00:00,Conveyor Belt,18.73,-9.7,40.1,170,Operational,Cloudy,0.198,0,0.82,0
2023-01-11 09:00:00,Conveyor Belt,13.97,1.7,64.4,121,Operational,Cloudy,0.178,0,0.55,0
2023-01-11 10:00:00,Conveyor Belt,26.69,24.2,57.9,175,Maintenance,Cloudy,0.134,0,0.0,0
2023-01-11 11:00:00,Conveyor Belt,6.74,18.5,85.2,139,Operational,Snow,0.194,0,0.84,0
2023-01-11 12:00:00,Conveyor Belt,13.49,-6.9,41.1,76,Idle,Snow,0.107,13,0.0,0
2023-01-11 13:00:00,Conveyor Belt,19.23,16.2,44.2,176,Operational,Cloudy,0.105,0,0.94,0
2023-01-11 14:00:00,Conveyor Belt,23.19,33.8,87.8,190,Operational,Clear,0.113,0,0.88,0
2023-01-11 15:00:00,Conveyor Belt,10.55,-8.9,21.5,130,Operational,Clear,0.149,0,0.89,0
2023-01-11 16:00:00,Conveyor Belt,10.6,20.7,51.2,153,Idle,Clear,0.2,21,0.0,1
2023-01-11 17:00:00,Conveyor Belt,9.53,9.2,51.6,188,Operational,Clear,0.179,0,0.85,0
2023-01-11 18:00:00,Conveyor Belt,14.74,-0.1,25.8,98,Operational,Cloudy,0.165,0,0.64,0
2023-01-11 19:00:00,Conveyor Belt,14.36,32.8,30.6,163,Idle,Rain,0.194,8,0.0,0
2023-01-11 20:00:00,Conveyor Belt,15.02,8.9,64.7,190,Operational,Snow,0.127,0,0.99,0
2023-01-11 21:00:00,Conveyor Belt,10.06,8.4,82.6,162,Idle,Cloudy,0.121,3,0.0,0
2023-01-11 22:00:00,Conveyor Belt,7.77,-8.6,65.6,57,Maintenance,Rain,0.186,0,0.0,0
2023-01-11 23:00:00,Conveyor Belt,6.62,11.3,87.8,90,Operational,Clear,0.187,0,0.89,0
2023-01-12 00:00:00,Conveyor Belt,23.54,24.7,79.1,191,Operational,Rain,0.163,0,0.57,0
2023-01-12 01:00:00,Conveyor Belt,12.41,-8.5,84.5,79,Operational,Clear,0.18,0,0.74,0
2023-01-12 02:00:00,Conveyor Belt,14.15,-4.7,28.8,89,Operational,Snow,0.143,0,0.6,0
2023-01-12 03:00:00,Conveyor Belt,18.64,12.1,24.5,180,Idle,Cloudy,0.127,26,0.0,1
2023-01-12 04:00:00,Conveyor Belt,15.4,25.9,41.7,173,Maintenance,Rain,0.101,0,0.0,0
2023-01-12 05:00:00,Conveyor Belt,15.53,-6.7,47.5,166,Operational,Cloudy,0.16,0,0.65,0
2023-01-12 06:00:00,Conveyor Belt,16.31,21.3,80.2,98,Maintenance,Rain,0.104,0,0.0,0
2023-01-12 07:00:00,Conveyor Belt,6.57,11.6,27.3,67,Operational,Cloudy,0.199,0,0.57,0
2023-01-12 08:00:00,Conveyor Belt,18.06,12.4,63.3,137,Maintenance,Snow,0.156,0,0.0,0
2023-01-12 09:00:00,Conveyor Belt,9.21,-9.6,42.9,50,Operational,Snow,0.109,0,0.68,0
2023-01-12 10:00:00,Conveyor Belt,15.53,-8.5,25.5,200,Operational,Cloudy,0.113,0,0.78,0
2023-01-12 11:00:00,Conveyor Belt,6.77,21.0,76.0,88,Operational,Cloudy,0.117,0,0.55,0
2023-01-12 12:00:00,Conveyor Belt,5.36,18.6,69.5,138,Operational,Cloudy,0.194,0,0.53,0
2023-01-12 13:00:00,Conveyor Belt,23.85,14.4,69.6,166,Maintenance,Rain,0.171,0,0.0,0
2023-01-12 14:00:00,Conveyor Belt,17.97,26.1,43.8,111,Operational,Rain,0.108,0,0.95,0
2023-01-12 15:00:00,Conveyor Belt,14.33,14.6,77.2,155,Operational,Cloudy,0.164,0,0.76,0
2023-01-12 16:00:00,Conveyor Belt,6.13,22.9,25.7,147,Operational,Rain,0.125,0,0.58,0
2023-01-12 17:00:00,Conveyor Belt,27.07,29.2,35.3,176,Maintenance,Rain,0.134,0,0.0,0
2023-01-12 18:00:00,Conveyor Belt,20.21,-1.8,75.3,178,Maintenance,Snow,0.15,0,0.0,0
2023-01-12 19:00:00,Conveyor Belt,6.7,15.0,70.3,75,Idle,Cloudy,0.2,3,0.0,0
2023-01-12 20:00:00,Conveyor Belt,10.21,33.9,65.5,184,Maintenance,Clear,0.168,0,0.0,0
2023-01-12 21:00:00,Conveyor Belt,7.55,-6.8,22.1,86,Operational,Rain,0.146,0,0.93,0
2023-01-12 22:00:00,Conveyor Belt,9.13,22.7,72.0,69,Operational,Snow,0.135,0,0.69,0
2023-01-12 23:00:00,Conveyor Belt,21.09,34.4,22.8,136,Operational,Cloudy,0.158,0,0.72,0
2023-01-13 00:00:00,Conveyor Belt,15.28,22.6,54.1,70,Idle,Cloudy,0.19,30,0.0,1
2023-01-13 01:00:00,Conveyor Belt,15.57,9.0,39.4,131,Operational,Cloudy,0.191,0,0.61,0
2023-01-13 02:00:00,Conveyor Belt,22.65,18.0,64.2,188,Operational,Clear,0.113,0,0.86,0
2023-01-13 03:00:00,Conveyor Belt,8.19,30.9,32.6,110,Operational,Snow,0.197,0,0.59,0
2023-01-13 04:00:00,Conveyor Belt,8.27,28.4,54.5,108,Idle,Cloudy,0.187,3,0.0,0
2023-01-13 05:00:00,Conveyor Belt,8.53,10.0,56.0,75,Operational,Snow,0.159,0,0.58,0
2023-01-13 06:00:00,Conveyor Belt,6.38,7.6,87.9,57,Operational,Clear,0.166,0,0.66,0
2023-01-13 07:00:00,Conveyor Belt,21.96,24.8,29.2,125,Operational,Cloudy,0.145,0,0.62,0
2023-01-13 08:00:00,Conveyor Belt,11.52,-6.7,31.9,87,Operational,Cloudy,0.134,0,0.91,0
2023-01-13 09:00:00,Conveyor Belt,20.4,9.4,37.4,194,Operational,Rain,0.171,0,0.58,0
2023-01-13 10:00:00,Conveyor Belt,15.23,-2.5,22.6,93,Operational,Cloudy,0.166,0,0.74,0
2023-01-13 11:00:00,Conveyor Belt,14.1,28.0,76.4,111,Operational,Rain,0.187,0,0.6,0
2023-01-13 12:00:00,Conveyor Belt,5.13,-5.0,38.9,109,Operational,Snow,0.153,0,0.97,0
2023-01-13 13:00:00,Conveyor Belt,15.0,-8.2,28.5,167,Operational,Clear,0.193,0,0.66,0
2023-01-13 14:00:00,Conveyor Belt,8.57,12.8,22.9,169,Maintenance,Rain,0.199,0,0.0,0
2023-01-13 15:00:00,Conveyor Belt,16.15,33.4,20.3,68,Operational,Snow,0.164,0,0.93,0
2023-01-13 16:00:00,Conveyor Belt,17.73,10.5,56.1,200,Operational,Cloudy,0.167,0,0.57,0
2023-01-13 17:00:00,Conveyor Belt,16.34,-8.7,41.6,114,Operational,Snow,0.12,0,0.84,0
2023-01-13 18:00:00,Conveyor Belt,14.76,33.6,26.6,100,Maintenance,Cloudy,0.144,0,0.0,0
2023-01-13 19:00:00,Conveyor Belt,13.35,29.1,32.4,77,Operational,Snow,0.184,0,0.97,0
2023-01-13 20:00:00,Conveyor Belt,20.62,20.7,54.8,197,Operational,Snow,0.187,0,0.79,0
2023-01-13 21:00:00,Conveyor Belt,11.65,-8.6,85.2,55,Maintenance,Cloudy,0.168,0,0.0,0
2023-01-13 22:00:00,Conveyor Belt,11.33,-0.3,66.1,120,Operational,Clear,0.165,0,0.55,0
2023-01-13 23:00:00,Conveyor Belt,6.61,19.6,90.0,177,Idle,Snow,0.198,24,0.0,1
2023-01-14 00:00:00,Conveyor Belt,17.18,8.3,81.0,108,Operational,Snow,0.157,0,0.87,0
2023-01-14 01:00:00,Conveyor Belt,9.51,29.5,48.3,106,Operational,Snow,0.167,0,0.9,0
2023-01-14 02:00:00,Conveyor Belt,10.15,24.3,75.8,85,Operational,Clear,0.182,0,0.56,0
2023-01-14 03:00:00,Conveyor Belt,10.53,14.5,20.4,129,Idle,Clear,0.137,18,0.0,0
2023-01-14 04:00:00,Conveyor Belt,12.41,7.8,68.7,143,Idle,Clear,0.145,29,0.0,1
2023-01-14 05:00:00,Conveyor Belt,8.59,0.7,46.1,125,Operational,Cloudy,0.107,0,0.8,0
2023-01-14 06:00:00,Conveyor Belt,11.07,20.1,63.4,94,Operational,Snow,0.138,0,0.93,0
2023-01-14 07:00:00,Conveyor Belt,6.28,13.4,53.5,185,Operational,Snow,0.134,0,0.69,0
2023-01-14 08:00:00,Conveyor Belt,12.04,7.9,60.6,92,Operational,Cloudy,0.161,0,0.88,0
2023-01-14 09:00:00,Conveyor Belt,21.7,26.6,70.3,125,Idle,Snow,0.102,25,0.0,1
2023-01-14 10:00:00,Conveyor Belt,12.85,-1.2,20.5,79,Operational,Clear,0.19,0,0.62,0
2023-01-14 11:00:00,Conveyor Belt,17.62,31.7,24.2,86,Idle,Rain,0.135,27,0.0,1
2023-01-14 12:00:00,Conveyor Belt,10.18,-5.4,54.0,151,Maintenance,Snow,0.128,0,0.0,0
2023-01-14 13:00:00,Conveyor Belt,10.92,3.8,76.2,73,Idle,Clear,0.131,8,0.0,0
2023-01-14 14:00:00,Conveyor Belt,12.0,17.5,70.1,187,Operational,Snow,0.141,0,0.56,0
2023-01-14 15:00:00,Conveyor Belt,7.49,-1.8,67.7,117,Operational,Snow,0.153,0,0.85,0
2023-01-14 16:00:00,Conveyor Belt,7.17,-5.2,59.7,77,Operational,Cloudy,0.196,0,0.74,0
2023-01-14 17:00:00,Conveyor Belt,3.66,26.3,58.5,56,Operational,Snow,0.163,0,0.98,0
2023-01-14 18:00:00,Conveyor Belt,18.69,17.1,77.3,106,Operational,Cloudy,0.123,0,0.61,0
2023-01-14 19:00:00,Conveyor Belt,19.79,17.5,48.8,127,Operational,Clear,0.19,0,0.68,0
2023-01-14 20:00:00,Conveyor Belt,7.77,0.7,74.6,85,Operational,Clear,0.182,0,0.71,0
2023-01-14 21:00:00,Conveyor Belt,15.87,20.0,26.7,127,Maintenance,Clear,0.145,0,0.0,0
2023-01-14 22:00:00,Conveyor Belt,13.74,16.4,31.8,74,Operational,Rain,0.186,0,0.61,0
2023-01-14 23:00:00,Conveyor Belt,17.77,-5.7,21.7,149,Operational,Cloudy,0.161,0,0.77,0
2023-01-15 00:00:00,Conveyor Belt,20.27,0.4,47.4,200,Idle,Rain,0.15,28,0.0,1
2023-01-15 01:00:00,Conveyor Belt,19.36,34.5,29.6,156,Operational,Cloudy,0.14,0,0.71,0
2023-01-15 02:00:00,Conveyor Belt,25.22,22.3,68.5,154,Maintenance,Snow,0.113,0,0.0,0
2023-01-15 03:00:00,Conveyor Belt,10.47,-5.3,70.7,58,Operational,Rain,0.127,0,0.54,0
2023-01-15 04:00:00,Conveyor Belt,9.3,-6.1,82.6,163,Operational,Rain,0.132,0,0.61,0
2023-01-15 05:00:00,Conveyor Belt,14.89,6.0,24.9,142,Operational,Snow,0.107,0,0.9,0
2023-01-15 06:00:00,Conveyor Belt,26.13,0.5,57.8,189,Maintenance,Snow,0.165,0,0.0,0
2023-01-15 07:00:00,Conveyor Belt,7.7,14.0,42.7,65,Operational,Rain,0.167,0,1.0,0
2023-01-15 08:00:00,Conveyor Belt,14.2,19.8,59.0,81,Maintenance,Cloudy,0.147,0,0.0,0
2023-01-15 09:00:00,Conveyor Belt,16.71,-7.3,59.4,73,Operational,Clear,0.118,0,0.85,0
2023-01-15 10:00:00,Conveyor Belt,4.49,-1.0,57.5,62,Idle,Rain,0.145,4,0.0,0
2023-01-15 11:00:00,Conveyor Belt,21.52,24.0,44.3,194,Operational,Rain,0.18,0,0.96,0
2023-01-15 12:00:00,Conveyor Belt,9.66,0.6,48.0,200,Operational,Rain,0.199,0,0.96,0
2023-01-15 13:00:00,Conveyor Belt,14.43,14.3,78.9,134,Idle,Clear,0.162,8,0.0,0
2023-01-15 14:00:00,Conveyor Belt,5.65,-6.0,72.9,87,Maintenance,Snow,0.183,0,0.0,0
2023-01-15 15:00:00,Conveyor Belt,4.44,25.2,69.6,94,Operational,Clear,0.13,0,0.63,0
2023-01-15 16:00:00,Conveyor Belt,17.38,6.2,26.1,83,Operational,Rain,0.155,0,0.65,0
2023-01-15 17:00:00,Conveyor Belt,20.41,7.9,51.3,200,Operational,Rain,0.152,0,0.96,0
2023-01-15 18:00:00,Conveyor Belt,19.12,12.4,89.5,117,Operational,Cloudy,0.121,0,0.97,0
2023-01-15 19:00:00,Conveyor Belt,14.33,-4.8,77.2,184,Operational,Clear,0.188,0,0.93,0
2023-01-15 20:00:00,Conveyor Belt,12.03,26.3,75.3,171,Operational,Snow,0.108,0,0.7,0
2023-01-15 21:00:00,Conveyor Belt,13.4,-2.2,68.6,181,Operational,Cloudy,0.198,0,0.82,0
2023-01-15 22:00:00,Conveyor Belt,24.73,27.0,29.3,178,Operational,Clear,0.192,0,0.74,0
2023-01-15 23:00:00,Conveyor Belt,9.62,17.3,73.5,183,Operational,Clear,0.15,0,0.7,0
2023-01-16 00:00:00,Conveyor Belt,4.2,-3.4,45.7,65,Maintenance,Cloudy,0.103,0,0.0,0
2023-01-16 01:00:00,Conveyor Belt,16.57,-3.9,87.4,159,Operational,Cloudy,0.197,0,0.72,0
2023-01-16 02:00:00,Conveyor Belt,14.51,4.0,55.4,163,Operational,Clear,0.111,0,0.82,0
2023-01-16 03:00:00,Conveyor Belt,16.71,-0.3,63.4,132,Operational,Clear,0.115,0,0.53,0
2023-01-16 04:00:00,Conveyor Belt,4.49,25.1,52.2,82,Operational,Snow,0.199,0,0.53,0
2023-01-16 05:00:00,Conveyor Belt,9.67,21.3,88.9,147,Maintenance,Snow,0.114,0,0.0,0
2023-01-16 06:00:00,Conveyor Belt,7.47,-4.5,41.2,166,Operational,Cloudy,0.169,0,0.53,0
2023-01-16 07:00:00,Conveyor Belt,14.9,12.9,89.8,75,Idle,Clear,0.162,27,0.0,1
2023-01-16 08:00:00,Conveyor Belt,18.09,3.8,63.7,191,Idle,Rain,0.143,13,0.0,0
2023-01-16 09:00:00,Conveyor Belt,14.84,-4.1,82.1,165,Idle,Cloudy,0.119,10,0.0,0
2023-01-16 10:00:00,Conveyor Belt,22.93,6.5,49.0,166,Operational,Clear,0.173,0,0.88,0
2023-01-16 11:00:00,Conveyor Belt,13.46,-9.5,49.1,130,Operational,Snow,0.102,0,0.63,0
2023-01-16 12:00:00,Conveyor Belt,15.39,24.2,29.6,145,Maintenance,Cloudy,0.122,0,0.0,0
2023-01-16 13:00:00,Conveyor Belt,16.38,-9.5,36.9,67,Operational,Clear,0.18,0,0.98,0
2023-01-16 14:00:00,Conveyor Belt,11.04,12.0,27.7,73,Operational,Snow,0.145,0,0.92,0
2023-01-16 15:00:00,Conveyor Belt,5.86,-5.6,54.2,83,Operational,Snow,0.132,0,0.87,0
2023-01-16 16:00:00,Conveyor Belt,9.33,11.4,46.3,81,Operational,Cloudy,0.146,0,0.89,0
2023-01-16 17:00:00,Conveyor Belt,13.52,30.1,86.9,63,Maintenance,Snow,0.132,0,0.0,0
2023-01-16 18:00:00,Conveyor Belt,9.69,21.0,50.6,140,Operational,Rain,0.184,0,0.52,0
2023-01-16 19:00:00,Conveyor Belt,13.41,30.6,52.3,89,Operational,Rain,0.166,0,0.95,0
2023-01-16 20:00:00,Conveyor Belt,4.48,18.7,63.0,77,Operational,Snow,0.152,0,0.58,0
2023-01-16 21:00:00,Conveyor Belt,13.32,23.2,55.9,79,Idle,Rain,0.104,25,0.0,1
2023-01-16 22:00:00,Conveyor Belt,6.67,-6.2,70.1,159,Idle,Clear,0.107,19,0.0,0
2023-01-16 23:00:00,Conveyor Belt,17.22,-9.5,87.0,118,Operational,Snow,0.135,0,0.65,0
2023-01-17 00:00:00,Conveyor Belt,16.7,5.7,74.2,129,Maintenance,Snow,0.119,0,0.0,0
2023-01-17 01:00:00,Conveyor Belt,11.0,-2.2,26.9,51,Operational,Rain,0.176,0,0.63,0
2023-01-17 02:00:00,Conveyor Belt,28.64,-9.1,25.8,194,Operational,Clear,0.13,0,0.88,0
2023-01-17 03:00:00,Conveyor Belt,6.78,18.1,46.7,86,Idle,Clear,0.112,2,0.0,0
2023-01-17 04:00:00,Conveyor Belt,20.38,17.7,74.2,185,Operational,Cloudy,0.153,0,0.52,0
2023-01-17 05:00:00,Conveyor Belt,11.55,33.6,75.9,166,Operational,Snow,0.198,0,0.8,0
2023-01-17 06:00:00,Conveyor Belt,19.45,16.2,72.4,129,Idle,Clear,0.166,28,0.0,1
2023-01-17 07:00:00,Conveyor Belt,15.36,-4.2,43.7,63,Operational,Clear,0.122,0,0.69,0
2023-01-17 08:00:00,Conveyor Belt,11.74,9.4,50.8,70,Operational,Cloudy,0.194,0,0.62,0
2023-01-17 09:00:00,Conveyor Belt,24.92,-4.5,33.8,174,Operational,Cloudy,0.165,0,0.64,0
2023-01-17 10:00:00,Conveyor Belt,19.21,26.7,80.3,119,Operational,Clear,0.192,0,0.63,0
2023-01-17 11:00:00,Conveyor Belt,20.79,24.0,52.2,138,Operational,Snow,0.173,0,0.89,0
2023-01-17 12:00:00,Conveyor Belt,17.43,19.5,32.4,174,Operational,Snow,0.198,0,0.97,0
2023-01-17 13:00:00,Conveyor Belt,4.92,-8.1,31.5,61,Operational,Clear,0.173,0,0.91,0
2023-01-17 14:00:00,Conveyor Belt,13.18,-0.4,55.4,51,Operational,Rain,0.173,0,0.77,0
2023-01-17 15:00:00,Conveyor Belt,8.1,16.6,55.6,85,Idle,Snow,0.157,10,0.0,0
2023-01-17 16:00:00,Conveyor Belt,12.76,21.0,81.1,80,Operational,Cloudy,0.176,0,0.58,0
2023-01-17 17:00:00,Conveyor Belt,7.71,10.8,20.7,94,Operational,Rain,0.173,0,1.0,0
2023-01-17 18:00:00,Conveyor Belt,23.35,-5.5,48.1,178,Operational,Snow,0.12,0,0.78,0
2023-01-17 19:00:00,Conveyor Belt,5.89,23.0,63.1,68,Operational,Clear,0.136,0,0.89,0
2023-01-17 20:00:00,Conveyor Belt,21.11,14.9,20.4,161,Operational,Clear,0.104,0,0.87,0
2023-01-17 21:00:00,Conveyor Belt,11.37,-0.9,87.1,130,Operational,Cloudy,0.133,0,0.57,0
2023-01-17 22:00:00,Conveyor Belt,25.52,3.8,81.4,156,Operational,Cloudy,0.137,0,0.72,0
2023-01-17 23:00:00,Conveyor Belt,10.45,22.5,82.0,55,Maintenance,Rain,0.139,0,0.0,0
2023-01-18 00:00:00,Conveyor Belt,5.41,8.6,68.7,167,Idle,Snow,0.162,2,0.0,0
2023-01-18 01:00:00,Conveyor Belt,7.16,6.0,75.6,161,Idle,Rain,0.159,13,0.0,0
2023-01-18 02:00:00,Conveyor Belt,7.56,11.6,65.0,200,Operational,Clear,0.158,0,0.78,0
2023-01-18 03:00:00,Conveyor Belt,18.6,15.2,62.2,151,Idle,Snow,0.18,7,0.0,0
2023-01-18 04:00:00,Conveyor Belt,14.07,2.1,77.8,135,Idle,Clear,0.108,16,0.0,0
2023-01-18 05:00:00,Conveyor Belt,14.82,-7.4,43.4,79,Operational,Rain,0.171,0,0.89,0
2023-01-18 06:00:00,Conveyor Belt,7.6,13.3,50.8,139,Operational,Rain,0.133,0,0.72,0
2023-01-18 07:00:00,Conveyor Belt,14.25,-6.0,35.4,110,Operational,Snow,0.174,0,1.0,0
2023-01-18 08:00:00,Conveyor Belt,10.74,32.0,65.0,100,Operational,Rain,0.164,0,0.89,0
2023-01-18 09:00:00,Conveyor Belt,14.73,-4.7,48.7,69,Operational,Cloudy,0.138,0,0.79,0
2023-01-18 10:00:00,Conveyor Belt,13.13,16.4,32.9,168,Idle,Cloudy,0.133,21,0.0,1
2023-01-18 11:00:00,Conveyor Belt,25.44,-8.8,21.7,194,Operational,Snow,0.127,0,0.76,0
2023-01-18 12:00:00,Conveyor Belt,9.37,3.4,85.8,130,Operational,Clear,0.143,0,0.94,0
2023-01-18 13:00:00,Conveyor Belt,22.74,27.9,33.0,170,Operational,Snow,0.146,0,0.74,0
2023-01-18 14:00:00,Conveyor Belt,17.21,-4.0,25.6,120,Operational,Snow,0.15,0,0.72,0
2023-01-18 15:00:00,Conveyor Belt,9.13,22.8,73.6,179,Operational,Cloudy,0.161,0,0.57,0
2023-01-18 16:00:00,Conveyor Belt,25.58,23.8,66.0,165,Operational,Snow,0.107,0,0.53,0
2023-01-18 17:00:00,Conveyor Belt,8.87,2.7,38.3,123,Operational,Clear,0.191,0,0.62,0
2023-01-18 18:00:00,Conveyor Belt,15.62,2.2,73.2,179,Operational,Clear,0.178,0,0.53,0
2023-01-18 19:00:00,Conveyor Belt,6.63,11.9,22.4,165,Maintenance,Rain,0.191,0,0.0,0
2023-01-18 20:00:00,Conveyor Belt,12.27,-3.7,57.3,132,Operational,Rain,0.135,0,0.95,0
2023-01-18 21:00:00,Conveyor Belt,16.02,-9.0,66.5,65,Operational,Snow,0.156,0,0.97,0
2023-01-18 22:00:00,Conveyor Belt,6.98,-7.6,49.3,71,Operational,Rain,0.173,0,0.99,0
2023-01-18 23:00:00,Conveyor Belt,5.74,1.5,65.8,60,Operational,Cloudy,0.157,0,0.73,0
2023-01-19 00:00:00,Conveyor Belt,12.57,33.7,62.6,162,Operational,Rain,0.111,0,0.58,0
2023-01-19 01:00:00,Conveyor Belt,21.4,0.1,37.6,143,Operational,Snow,0.156,0,0.76,0
2023-01-19 02:00:00,Conveyor Belt,19.38,-4.8,80.2,149,Operational,Snow,0.107,0,0.85,0
2023-01-19 03:00:00,Conveyor Belt,9.24,14.5,25.7,63,Idle,Snow,0.148,2,0.0,0
2023-01-19 04:00:00,Conveyor Belt,20.59,-2.5,86.2,134,Operational,Cloudy,0.167,0,0.73,0
2023-01-19 05:00:00,Conveyor Belt,14.13,8.5,65.6,122,Operational,Rain,0.106,0,0.76,0
2023-01-19 06:00:00,Conveyor Belt,5.68,26.3,52.1,135,Operational,Rain,0.179,0,0.6,0
2023-01-19 07:00:00,Conveyor Belt,11.09,1.6,31.5,139,Operational,Cloudy,0.176,0,0.76,0
2023-01-19 08:00:00,Conveyor Belt,16.54,-0.8,81.4,83,Operational,Clear,0.187,0,0.62,0
2023-01-19 09:00:00,Conveyor Belt,18.72,10.3,88.9,129,Operational,Snow,0.103,0,0.53,0
2023-01-19 10:00:00,Conveyor Belt,11.48,10.9,83.6,82,Operational,Clear,0.15,0,0.55,0
2023-01-19 11:00:00,Conveyor Belt,13.01,19.6,77.5,158,Operational,Clear,0.178,0,0.98,0
2023-01-19 12:00:00,Conveyor Belt,10.4,-0.8,56.6,142,Operational,Rain,0.179,0,0.79,0
2023-01-19 13:00:00,Conveyor Belt,12.25,18.6,75.9,137,Maintenance,Cloudy,0.192,0,0.0,0
2023-01-19 14:00:00,Conveyor Belt,15.06,14.0,31.1,99,Operational,Rain,0.179,0,0.66,0
2023-01-19 15:00:00,Conveyor Belt,7.97,28.6,83.4,89,Operational,Clear,0.198,0,0.57,0
2023-01-19 16:00:00,Conveyor Belt,25.53,-0.9,32.9,179,Idle,Clear,0.165,21,0.0,1
2023-01-19 17:00:00,Conveyor Belt,16.34,-3.2,50.8,136,Idle,Rain,0.108,19,0.0,0
2023-01-19 18:00:00,Conveyor Belt,14.86,29.7,76.3,146,Operational,Rain,0.197,0,0.71,0
2023-01-19 19:00:00,Conveyor Belt,13.59,34.3,66.8,92,Idle,Clear,0.117,13,0.0,0
2023-01-19 20:00:00,Conveyor Belt,8.01,29.7,49.9,143,Operational,Rain,0.101,0,0.78,0
2023-01-19 21:00:00,Conveyor Belt,23.99,13.7,70.4,163,Operational,Cloudy,0.108,0,0.87,0
2023-01-19 22:00:00,Conveyor Belt,17.87,-1.6,80.1,109,Operational,Snow,0.154,0,0.86,0
2023-01-19 23:00:00,Conveyor Belt,23.15,4.1,53.0,170,Maintenance,Rain,0.146,0,0.0,0
2023-01-20 00:00:00,Conveyor Belt,21.05,6.1,54.6,144,Operational,Cloudy,0.134,0,0.59,0
2023-01-20 01:00:00,Conveyor Belt,7.52,22.0,77.8,168,Idle,Cloudy,0.124,16,0.0,0
2023-01-20 02:00:00,Conveyor Belt,15.97,-3.6,44.4,185,Operational,Rain,0.175,0,0.83,0
2023-01-20 03:00:00,Conveyor Belt,17.55,17.9,44.7,101,Idle,Rain,0.147,27,0.0,1
2023-01-20 04:00:00,Conveyor Belt,6.44,34.1,64.4,114,Operational,Cloudy,0.168,0,0.66,0
2023-01-20 05:00:00,Conveyor Belt,8.33,20.9,24.9,145,Operational,Clear,0.186,0,0.61,0
2023-01-20 06:00:00,Conveyor Belt,20.14,27.7,39.5,182,Idle,Snow,0.169,2,0.0,0
2023-01-20 07:00:00,Conveyor Belt,7.07,13.1,41.4,91,Operational,Rain,0.103,0,0.65,0
2023-01-20 08:00:00,Conveyor Belt,23.41,19.4,85.7,161,Operational,Rain,0.177,0,0.89,0
2023-01-20 09:00:00,Conveyor Belt,24.53,19.9,38.2,165,Idle,Clear,0.167,13,0.0,0
2023-01-20 10:00:00,Conveyor Belt,9.09,15.2,27.8,63,Operational,Snow,0.146,0,0.93,0
2023-01-20 11:00:00,Conveyor Belt,20.61,14.6,46.6,110,Operational,Clear,0.111,0,0.71,0
2023-01-20 12:00:00,Conveyor Belt,22.89,-8.1,71.8,145,Operational,Snow,0.128,0,0.93,0
2023-01-20 13:00:00,Conveyor Belt,14.06,3.1,83.8,75,Idle,Snow,0.18,25,0.0,1
2023-01-20 14:00:00,Conveyor Belt,14.61,-9.2,87.4,87,Operational,Snow,0.13,0,0.91,0
2023-01-20 15:00:00,Conveyor Belt,7.83,2.7,81.1,170,Operational,Rain,0.17,0,0.77,0
2023-01-20 16:00:00,Conveyor Belt,5.67,-5.7,36.9,170,Operational,Clear,0.147,0,0.65,0
2023-01-20 17:00:00,Conveyor Belt,7.48,16.9,40.8,70,Operational,Rain,0.174,0,0.52,0
2023-01-20 18:00:00,Conveyor Belt,13.8,30.6,79.7,88,Operational,Cloudy,0.159,0,0.95,0
2023-01-20 19:00:00,Conveyor Belt,6.97,-1.7,25.5,78,Idle,Rain,0.179,9,0.0,0
2023-01-20 20:00:00,Conveyor Belt,18.03,-8.4,60.8,81,Operational,Cloudy,0.186,0,0.76,0
2023-01-20 21:00:00,Conveyor Belt,18.13,-7.1,78.2,167,Operational,Cloudy,0.111,0,0.55,0
2023-01-20 22:00:00,Conveyor Belt,24.78,30.9,66.8,187,Operational,Rain,0.188,0,0.79,0
2023-01-20 23:00:00,Conveyor Belt,8.44,13.3,50.1,86,Operational,Clear,0.143,0,0.89,0
2023-01-21 00:00:00,Conveyor Belt,13.31,17.1,82.5,140,Operational,Cloudy,0.161,0,0.82,0
2023-01-21 01:00:00,Conveyor Belt,7.68,16.6,69.2,97,Operational,Clear,0.151,0,0.55,0
2023-01-21 02:00:00,Conveyor Belt,20.5,7.3,54.1,184,Maintenance,Clear,0.195,0,0.0,0
2023-01-21 03:00:00,Conveyor Belt,17.18,17.0,72.1,184,Operational,Clear,0.163,0,0.54,0
2023-01-21 04:00:00,Conveyor Belt,14.39,1.4,45.3,149,Idle,Clear,0.105,20,0.0,0
